"","accession","Domain","Phylum","Class","Order","Family","Genus","Species"
"136","FPLS01029443.11.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__metagenome"
"137","JQ448708.1.1412","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"138","JN032821.1.1461","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Stenoxybacter","D_6__uncultured bacterium"
"139","HE681383.1.1530","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"140","JQ467287.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"141","L06165.1.1489","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Eikenella sp."
"142","JQ450806.1.1403","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"143","JQ467095.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"144","JQ452082.1.1407","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"145","LXSQ01000018.139.1689","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Eikenella","D_6__Eikenella sp. NML130454"
"146","HM316243.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"147","JQ451724.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"148","JF199136.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"149","JF203018.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"150","JQ453419.1.1417","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"151","JF092831.1.1366","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"152","JQ453153.1.1407","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"153","JQ465144.1.1319","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"154","JQ450486.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"155","KF070939.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"156","FJ470512.1.1499","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"157","JF232289.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"158","JX966318.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Uruburuella","D_6__Uruburuella testudinis"
"159","HM318611.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"160","JF132957.1.1367","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"161","AB681799.1.1466","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__Conchiformibius steedae"
"162","HM256060.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"163","JQ452124.1.1401","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"164","HK556623.1.1499","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__unidentified"
"165","JQ455302.1.1390","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"166","JF161676.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"167","JQ455646.1.1396","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"168","JQ923568.1.1491","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"169","JQ453161.1.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"170","JQ452674.1.1294","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"171","AY721626.1.1495","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__bacterium 'New Zealand C'","D_6__bacterium 'New Zealand C'"
"172","JF142306.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"173","JQ447724.1.1396","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"174","JQ452943.1.1386","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"175","JQ452741.1.1384","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"176","HM344145.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"177","KF101270.1.1369","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"178","JF141028.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"179","JQ453396.1.1410","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"180","KF066270.1.1346","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"181","JF189534.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"182","JQ453441.1.1303","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"183","JF189418.1.1358","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"184","JQ465165.1.1394","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"185","JQ466443.1.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"186","KF071388.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"187","JQ468497.1.1394","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"188","JF198982.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"189","KF094703.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"190","HK556625.1.1473","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__unidentified"
"191","FJ192240.1.1443","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"192","HQ717293.1.1311","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria sp. C6I2"
"193","JF240595.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"194","FJ191497.1.1460","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"195","JF197047.1.1359","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"196","JQ459316.1.1403","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"197","JQ456129.1.1410","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"198","JQ453469.1.1407","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"199","JF196898.1.1356","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"200","JQ453244.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"201","CQOL01000008.1926.3346","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria gonorrhoeae"
"202","KM462109.1.1532","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__Neisseria sp. feline oral taxon 145"
"203","JQ455292.1.1414","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"204","JQ454255.1.1404","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"205","AGAY01000088.3899.5427","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria shayeganii 871"
"206","FJ823154.1.1436","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria mucosa"
"207","JQ447219.1.1393","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"208","FPLM01005360.9.1530","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Vitreoscilla","D_6__metagenome"
"209","JN713218.1.1532","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Eikenella sp. canine oral taxon 049"
"210","JQ453276.1.1403","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"211","EF511924.1.1455","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"212","JQ454226.1.1402","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"213","JQ455279.1.1354","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"214","HM108492.1.1505","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Snodgrassella","D_6__uncultured Neisseriaceae bacterium"
"215","AB199579.1.1450","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"216","JX105608.1.1495","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"217","JQ450569.1.1383","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"218","JQ456088.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Eikenella","D_6__uncultured bacterium"
"219","JF228612.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"220","HM467985.1.1462","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"221","JQ455092.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"222","JF155440.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"223","KM462092.1.1532","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__Neisseria sp. feline oral taxon 078"
"224","JF152882.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"225","JF162537.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"226","JQ452066.1.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"227","JQ453058.1.1385","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"228","JQ451973.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"229","KF101941.1.1359","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"230","JQ453420.1.1395","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"231","HK556301.7.1527","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__unidentified"
"232","JQ453217.1.1394","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"233","JQ461338.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"234","JQ453344.1.1379","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"235","JQ453376.1.1320","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"236","JQ462988.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"237","GQ073105.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"238","JF162786.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"239","JQ468452.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"240","JQ477983.1.1411","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"241","JQ455422.1.1411","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"242","JQ453374.1.1395","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"243","KF096428.1.1358","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"244","LQXR01000035.3793.5311","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Snodgrassella","D_6__Snodgrassella sp. CFCC 13594"
