	D10f	D10s	D11f	D11s	D12f	D12s	D13f	D13s	D14f	D14s	D15f	D15s	D1f	D1s	D2f	D2s	D3f	D4f	D4s	D5f	D5s	D6f	D6s	D7f	D7s	D8f	D8s	D9f	D9s	H10f	H11f	H11s	H12f	H12s	H1f	H1s	H2f	H2s	H3f	H3s	H4f	H4s	H5f	H5s	H6f	H6s	H7f	H7s	H8f	H8s	H9f	PD10f	PD10s	PD11f	PD11s	PD12f	PD12s	PD1f	PD1s	PD2f	PD2s	PD3f	PD3s	PD4f	PD4s	PD5s	PD6f	PD6s	PD7f	PD7s	PD8f	PD8s	PD9s	W10f	W10s	W11f	W11s	W12f	W12s	W13f	W13s	W14f	W14s	W15f	W15s	W16f	W16s	W1f	W1s	W2f	W2s	W3f	W3s	W4f	W4s	W5f	W5s	W6f	W6s	W7f	W7s	W8f	W9f	W9s
W13f	0.8673571428571428	0.994	0.8447857142857143	0.9975714285714286	0.9551428571428572	0.9955714285714286	0.7446428571428572	0.9904285714285714	0.6796428571428571	0.9953571428571428	0.6752142857142858	0.9912142857142857	0.9668571428571429	0.9958571428571429	0.9715714285714285	0.989	0.9355714285714286	0.7919285714285714	0.9951428571428571	0.7454285714285714	0.9946428571428572	0.9720714285714286	0.9982142857142857	0.9542857142857143	0.992	0.9648571428571429	0.9974285714285714	0.35628571428571426	0.9935714285714285	0.9916428571428572	0.9888571428571429	0.9803571428571428	0.9908571428571429	0.9895	0.9877142857142858	0.9956428571428572	0.9922142857142857	0.9743571428571428	0.9907857142857143	0.9861428571428571	0.9917857142857143	0.9913571428571428	0.9904285714285714	0.9943571428571428	0.9622142857142857	0.9849285714285714	0.9891428571428571	0.9997857142857143	0.9920714285714286	0.993	0.9824285714285714	0.8659285714285714	0.9875	0.9732857142857143	0.9928571428571429	0.9781428571428571	0.9949285714285714	0.9486428571428571	0.9875714285714285	0.9633571428571429	0.9897857142857143	0.9546428571428571	0.9893571428571428	0.9643571428571428	0.9880714285714286	0.9895	0.8279285714285715	0.991	0.9649285714285715	0.9844285714285714	0.9373571428571429	0.9687857142857143	0.9842142857142857	0.7435714285714285	0.9805714285714285	0.6772857142857143	0.9847142857142858	0.4255	0.9615714285714285	0.0	0.9921428571428571	0.43342857142857144	0.9941428571428571	0.8643571428571428	0.974	0.8002142857142858	0.9953571428571428	0.4445	0.9688571428571429	0.6243571428571428	0.9921428571428571	0.9006428571428572	0.9935	0.9714285714285714	0.9902142857142857	0.3028571428571429	0.9868571428571429	0.9154285714285715	0.9632142857142857	0.8087142857142857	0.9891428571428571	0.8932142857142857	0.6227857142857143	0.9831428571428571
W13s	0.9871428571428571	0.6893571428571429	0.9895714285714285	0.6267142857142857	0.94	0.8412857142857143	0.9940714285714286	0.6501428571428571	0.9945714285714286	0.6594285714285715	0.9863571428571428	0.6165	0.9705714285714285	0.7448571428571429	0.9907857142857143	0.7312142857142857	0.9949285714285714	0.905	0.7467142857142857	0.9948571428571429	0.6228571428571429	0.9737857142857143	0.7527142857142857	0.9897857142857143	0.6537142857142857	0.9827142857142858	0.7433571428571428	0.981	0.6739285714285714	0.9966428571428572	0.9942857142857143	0.9527857142857142	0.9957857142857143	0.8692857142857143	0.9959285714285714	0.9376428571428571	0.9961428571428571	0.6105	0.995	0.7424285714285714	0.9970714285714286	0.4655714285714286	0.9945	0.9435	0.9958571428571429	0.8657142857142858	0.9915714285714285	0.8972142857142857	0.9964285714285714	0.9055	0.9947142857142857	0.9910714285714286	0.6695714285714286	0.9915714285714285	0.765	0.9952857142857143	0.6773571428571429	0.9962857142857143	0.6637857142857143	0.9931428571428571	0.4437857142857143	0.994	0.6710714285714285	0.9946428571428572	0.7155714285714285	0.7870714285714285	0.9902142857142857	0.7085	0.9953571428571428	0.7610714285714286	0.9735714285714285	0.7186428571428571	0.7057142857142857	0.99	0.7336428571428572	0.9848571428571429	0.6722142857142858	0.9835714285714285	0.6417142857142857	0.9921428571428571	0.0	0.9867142857142858	0.5422857142857143	0.9872142857142857	0.5965714285714285	0.9471428571428572	0.7072142857142857	0.9737857142857143	0.7464285714285714	0.9920714285714286	0.6751428571428572	0.9921428571428571	0.5523571428571429	0.9931428571428571	0.7717142857142857	0.993	0.6746428571428571	0.9919285714285714	0.6933571428571429	0.9925	0.6542857142857142	0.9932857142857143	0.9855714285714285	0.7173571428571428
W14f	0.7667142857142857	0.989	0.6995	0.9894285714285714	0.8860714285714286	0.9911428571428571	0.6319285714285714	0.9839285714285714	0.5485	0.9859285714285714	0.5817857142857142	0.9793571428571428	0.8664285714285714	0.9922857142857143	0.771	0.9719285714285715	0.8656428571428572	0.6650714285714285	0.9908571428571429	0.6238571428571429	0.988	0.8687142857142857	0.9949285714285714	0.8338571428571429	0.9828571428571429	0.8566428571428572	0.9935714285714285	0.5089285714285714	0.9851428571428571	0.9641428571428572	0.9446428571428571	0.9766428571428571	0.9711428571428572	0.9816428571428572	0.9595714285714285	0.9929285714285714	0.9677857142857142	0.9406428571428571	0.9567857142857142	0.9727857142857143	0.9742857142857143	0.9883571428571428	0.9632857142857143	0.9795714285714285	0.9274285714285714	0.9791428571428571	0.9434285714285714	0.9983571428571428	0.9670714285714286	0.9859285714285714	0.9553571428571429	0.7512142857142857	0.9785714285714285	0.8833571428571428	0.9804285714285714	0.8085	0.9869285714285714	0.8599285714285714	0.9814285714285714	0.9189285714285714	0.9845714285714285	0.8297857142857142	0.9832142857142857	0.8643571428571428	0.9547142857142857	0.984	0.6995	0.9762142857142857	0.9055714285714286	0.9622142857142857	0.9030714285714285	0.9510714285714286	0.9620714285714286	0.6579285714285714	0.9741428571428571	0.5876428571428571	0.973	0.49664285714285716	0.9484285714285714	0.43342857142857144	0.9867142857142858	0.0	0.9900714285714286	0.8157142857142857	0.9609285714285715	0.6405714285714286	0.9906428571428572	0.3921428571428571	0.955	0.4737857142857143	0.9840714285714286	0.7974285714285714	0.9887142857142858	0.8301428571428572	0.9883571428571428	0.3822857142857143	0.9793571428571428	0.7197142857142858	0.9492857142857143	0.6037142857142858	0.983	0.7163571428571428	0.42742857142857144	0.9594285714285714
W14s	0.9882857142857143	0.7663571428571428	0.9922142857142857	0.6701428571428572	0.9503571428571429	0.8312857142857143	0.9956428571428572	0.722	0.9954285714285714	0.7337857142857143	0.9887857142857143	0.7265	0.9731428571428572	0.8177142857142857	0.9931428571428571	0.8075	0.9958571428571429	0.9178571428571428	0.836	0.9957142857142857	0.7246428571428571	0.9775714285714285	0.8252857142857143	0.9943571428571428	0.7706428571428572	0.9843571428571428	0.7621428571428571	0.9822857142857143	0.7687142857142857	0.9990714285714286	0.9977142857142857	0.9617142857142857	0.9968571428571429	0.9123571428571429	0.9971428571428571	0.9518571428571428	0.9988571428571429	0.7665	0.9975714285714286	0.7947857142857143	0.9988571428571429	0.6193571428571428	0.9986428571428572	0.9709285714285715	0.9977142857142857	0.872	0.9965714285714286	0.7380714285714286	0.9987857142857143	0.9447142857142857	0.9966428571428572	0.9942142857142857	0.7368571428571429	0.9939285714285714	0.8512857142857143	0.9981428571428571	0.7953571428571429	0.9960714285714286	0.7602142857142857	0.9935714285714285	0.6433571428571428	0.9958571428571429	0.7642857142857142	0.9953571428571428	0.8247857142857142	0.8672142857142857	0.9926428571428572	0.8187857142857143	0.996	0.8445714285714285	0.9787142857142858	0.8610714285714286	0.8145	0.9955	0.8102142857142857	0.9882142857142857	0.812	0.9915	0.7750714285714285	0.9941428571428571	0.5422857142857143	0.9900714285714286	0.0	0.9901428571428571	0.6377142857142857	0.9618571428571429	0.8052857142857143	0.9837142857142858	0.8212142857142857	0.9923571428571428	0.7822142857142858	0.9943571428571428	0.7955714285714286	0.9959285714285714	0.8544285714285714	0.9920714285714286	0.7855	0.9936428571428572	0.7832857142857143	0.9951428571428571	0.7193571428571428	0.9951428571428571	0.988	0.8163571428571429
W15f	0.8352142857142857	0.9915	0.7388571428571429	0.9915	0.878	0.9927142857142857	0.8633571428571428	0.9875	0.8190714285714286	0.9911428571428571	0.8065	0.9843571428571428	0.8163571428571429	0.992	0.8555	0.9813571428571428	0.9264285714285714	0.8699285714285714	0.9924285714285714	0.8017142857142857	0.9917857142857143	0.8497142857142858	0.9955	0.8614285714285714	0.9883571428571428	0.8122857142857143	0.9928571428571429	0.8777857142857143	0.9895	0.9542142857142857	0.9368571428571428	0.9887142857142858	0.9518571428571428	0.9832857142857143	0.9615	0.9932142857142857	0.9623571428571429	0.9612142857142857	0.9518571428571428	0.974	0.9291428571428572	0.9878571428571429	0.9388571428571428	0.9884285714285714	0.9367857142857143	0.9800714285714286	0.9474285714285714	0.9982857142857143	0.9509285714285715	0.9891428571428571	0.9364285714285714	0.6892857142857143	0.9834285714285714	0.6888571428571428	0.9852142857142857	0.8987142857142857	0.9884285714285714	0.8324285714285714	0.9853571428571428	0.8077142857142857	0.9855	0.8446428571428571	0.9874285714285714	0.4637857142857143	0.9772857142857143	0.9863571428571428	0.705	0.9857142857142858	0.8503571428571428	0.973	0.8987142857142857	0.9698571428571429	0.9741428571428571	0.7931428571428571	0.9771428571428571	0.8223571428571429	0.981	0.8647142857142858	0.9596428571428571	0.8643571428571428	0.9872142857142857	0.8157142857142857	0.9901428571428571	0.0	0.9705	0.7673571428571428	0.9919285714285714	0.8807857142857143	0.9652857142857143	0.6378571428571429	0.9872857142857143	0.8976428571428572	0.9885714285714285	0.958	0.9885714285714285	0.7875714285714286	0.9822142857142857	0.8265	0.9600714285714286	0.7732142857142857	0.9847142857142858	0.8542857142857143	0.7551428571428571	0.9725
W15s	0.9690714285714286	0.6915	0.979	0.6227142857142857	0.9270714285714285	0.8522142857142857	0.9746428571428571	0.6570714285714285	0.973	0.6595	0.9632142857142857	0.6745	0.9579285714285715	0.712	0.9793571428571428	0.6368571428571429	0.9784285714285714	0.8828571428571429	0.7411428571428571	0.9632857142857143	0.6234285714285714	0.9647142857142857	0.7152142857142857	0.9722857142857143	0.6386428571428572	0.9707142857142858	0.7319285714285715	0.9666428571428571	0.672	0.9825714285714285	0.9784285714285714	0.9538571428571428	0.9870714285714286	0.858	0.9809285714285715	0.9368571428571428	0.9887857142857143	0.5927857142857142	0.9805714285714285	0.7358571428571429	0.9833571428571428	0.6701428571428572	0.9784285714285714	0.9394285714285714	0.9766428571428571	0.8708571428571429	0.9801428571428571	0.7462857142857143	0.9753571428571428	0.9047142857142857	0.9707142857142858	0.9749285714285715	0.6686428571428571	0.9826428571428572	0.7769285714285714	0.9845714285714285	0.6633571428571429	0.9791428571428571	0.6815	0.9732857142857143	0.6185714285714285	0.9692142857142857	0.6555714285714286	0.9824285714285714	0.7381428571428571	0.8210714285714286	0.9689285714285715	0.7235	0.9820714285714286	0.7559285714285714	0.9600714285714286	0.7372142857142857	0.7115	0.9692857142857143	0.7439285714285714	0.9546428571428571	0.704	0.9636428571428571	0.6451428571428571	0.974	0.5965714285714285	0.9609285714285715	0.6377142857142857	0.9705	0.0	0.9203571428571429	0.6526428571428572	0.9583571428571429	0.7504285714285714	0.9656428571428571	0.6570714285714285	0.9740714285714286	0.6902142857142857	0.9828571428571429	0.7586428571428572	0.9722857142857143	0.6248571428571429	0.9737142857142858	0.6670714285714285	0.9720714285714286	0.642	0.971	0.9626428571428571	0.7185714285714285
W16f	0.6067142857142858	0.9523571428571429	0.6499285714285714	0.9487142857142857	0.7551428571428571	0.9779285714285715	0.5979285714285715	0.9512857142857143	0.6568571428571428	0.9466428571428571	0.5947857142857143	0.9432142857142857	0.6737142857142857	0.9589285714285715	0.6662857142857143	0.9413571428571429	0.8287142857142857	0.628	0.9611428571428572	0.7404285714285714	0.9485	0.6953571428571429	0.9737857142857143	0.6882857142857143	0.9469285714285715	0.6681428571428571	0.9567857142857142	0.6427142857142857	0.9407857142857143	0.9634285714285714	0.9272857142857143	0.9872857142857143	0.9660714285714286	0.9691428571428572	0.9509285714285715	0.9895714285714285	0.9664285714285714	0.8879285714285714	0.9552142857142857	0.9433571428571429	0.9385	0.957	0.9224285714285714	0.9829285714285714	0.9380714285714286	0.9749285714285715	0.9472142857142857	0.9914285714285714	0.9475	0.9767142857142858	0.946	0.606	0.9385	0.6647857142857143	0.9325714285714286	0.7256428571428571	0.9561428571428572	0.6825	0.9488571428571428	0.7459285714285714	0.9451428571428572	0.6837142857142857	0.9549285714285715	0.6374285714285715	0.9491428571428572	0.9561428571428572	0.5448571428571428	0.9479285714285715	0.7238571428571429	0.9360714285714286	0.8451428571428572	0.9172142857142858	0.9275714285714286	0.8336428571428571	0.9422857142857143	0.6841428571428572	0.9227857142857143	0.7590714285714286	0.9252857142857143	0.8002142857142858	0.9471428571428572	0.6405714285714286	0.9618571428571429	0.7673571428571428	0.9203571428571429	0.0	0.9435	0.6234285714285714	0.9068571428571428	0.44307142857142856	0.9355714285714286	0.7635	0.9305	0.791	0.9552857142857143	0.7459285714285714	0.9303571428571429	0.5307142857142857	0.8933571428571428	0.6115	0.9331428571428572	0.6661428571428571	0.4298571428571429	0.9030714285714285
W16s	0.9899285714285714	0.6612142857142858	0.9927142857142857	0.5917857142857142	0.9277142857142857	0.8527142857142858	0.995	0.6384285714285715	0.9951428571428571	0.5646428571428571	0.9883571428571428	0.7119285714285715	0.9664285714285714	0.5507142857142857	0.9926428571428572	0.5345714285714286	0.9955	0.8735	0.665	0.9953571428571428	0.5676428571428571	0.9731428571428572	0.4730714285714286	0.9922142857142857	0.4640714285714286	0.9845	0.6660714285714285	0.975	0.5615714285714286	0.9982142857142857	0.9972142857142857	0.9594285714285714	0.9966428571428572	0.8742857142857143	0.9975	0.9623571428571429	0.9985	0.5747142857142857	0.9974285714285714	0.8279285714285715	0.9988571428571429	0.7700714285714285	0.9967142857142857	0.9655	0.9975714285714286	0.9287142857142857	0.9958571428571429	0.9792857142857143	0.9981428571428571	0.9337142857142857	0.9965	0.9944285714285714	0.6602142857142858	0.9944285714285714	0.7798571428571428	0.9971428571428571	0.5076428571428572	0.9958571428571429	0.6770714285714285	0.9942857142857143	0.6616428571428571	0.9950714285714286	0.6083571428571428	0.9952857142857143	0.7081428571428572	0.8020714285714285	0.9920714285714286	0.6486428571428572	0.9952142857142857	0.7626428571428572	0.9764285714285714	0.7586428571428572	0.6780714285714285	0.9927857142857143	0.6720714285714285	0.9872857142857143	0.6581428571428571	0.9895714285714285	0.5522142857142858	0.9953571428571428	0.7072142857142857	0.9906428571428572	0.8052857142857143	0.9919285714285714	0.6526428571428572	0.9435	0.0	0.9841428571428571	0.6293571428571428	0.9942142857142857	0.5659285714285714	0.9936428571428572	0.6368571428571429	0.996	0.715	0.9953571428571428	0.5306428571428572	0.9925714285714285	0.6098571428571429	0.9945	0.6318571428571429	0.9945714285714286	0.9865714285714285	0.6245
W1f	0.7616428571428572	0.9405714285714286	0.7926428571428571	0.9786428571428571	0.8768571428571429	0.9562857142857143	0.6375714285714286	0.9626428571428571	0.6815	0.968	0.5848571428571429	0.9704285714285714	0.8495	0.9859285714285714	0.7366428571428572	0.9693571428571428	0.8853571428571428	0.6766428571428571	0.9533571428571429	0.7656428571428572	0.9719285714285715	0.872	0.9842142857142857	0.8345	0.9688571428571429	0.8509285714285715	0.984	0.38385714285714284	0.9454285714285714	0.9715714285714285	0.9729285714285715	0.9772857142857143	0.9788571428571429	0.9691428571428572	0.9743571428571428	0.9842857142857143	0.9833571428571428	0.9284285714285714	0.9775714285714285	0.9602142857142857	0.9884285714285714	0.9705714285714285	0.9793571428571428	0.9779285714285715	0.9735	0.9747857142857143	0.9757857142857143	0.9976428571428572	0.9835	0.976	0.9692857142857143	0.8271428571428572	0.9438571428571428	0.8663571428571428	0.9608571428571429	0.7863571428571429	0.9733571428571428	0.8305	0.9545714285714286	0.9348571428571428	0.9703571428571428	0.857	0.9567142857142857	0.8327142857142857	0.9490714285714286	0.9329285714285714	0.7245	0.9424285714285714	0.8876428571428572	0.9156428571428571	0.9410714285714286	0.9460714285714286	0.9335	0.8026428571428571	0.9625714285714285	0.6595714285714286	0.9419285714285714	0.4962857142857143	0.9299285714285714	0.4445	0.9737857142857143	0.3921428571428571	0.9837142857142858	0.8807857142857143	0.9583571428571429	0.6234285714285714	0.9841428571428571	0.0	0.942	0.5904285714285714	0.9818571428571429	0.7696428571428572	0.9795714285714285	0.7427142857142857	0.9792857142857143	0.42014285714285715	0.9446428571428571	0.6570714285714285	0.9439285714285715	0.7131428571428572	0.9792857142857143	0.6306428571428572	0.48842857142857143	0.9208571428571428
W1s	0.9526428571428571	0.7144285714285714	0.9591428571428572	0.6305714285714286	0.9256428571428571	0.8538571428571429	0.9581428571428572	0.7007142857142857	0.9668571428571429	0.6235	0.9597857142857142	0.7558571428571429	0.9593571428571429	0.6261428571428571	0.9787142857142858	0.6776428571428571	0.9680714285714286	0.8687142857142857	0.7380714285714286	0.9598571428571429	0.647	0.9610714285714286	0.675	0.9626428571428571	0.5899285714285715	0.9725714285714285	0.7068571428571429	0.9461428571428572	0.6127142857142858	0.9947857142857143	0.9937857142857143	0.9275714285714286	0.9955714285714286	0.8528571428571429	0.997	0.9321428571428572	0.997	0.6445714285714286	0.9932857142857143	0.7991428571428572	0.9975714285714286	0.8042857142857143	0.9947142857142857	0.9319285714285714	0.9959285714285714	0.8850714285714286	0.9823571428571428	0.9782857142857143	0.9962857142857143	0.9132142857142858	0.9870714285714286	0.9579285714285715	0.6960714285714286	0.9801428571428571	0.7537142857142857	0.9842857142857143	0.6313571428571428	0.9615	0.6826428571428571	0.9878571428571429	0.7127857142857142	0.9750714285714286	0.6586428571428572	0.9822142857142857	0.7110714285714286	0.7860714285714285	0.9640714285714286	0.7048571428571428	0.9795	0.7563571428571428	0.9551428571428572	0.7812857142857143	0.7090714285714286	0.9661428571428572	0.6922142857142857	0.9524285714285714	0.6765	0.9550714285714286	0.6277142857142857	0.9688571428571429	0.7464285714285714	0.955	0.8212142857142857	0.9652857142857143	0.7504285714285714	0.9068571428571428	0.6293571428571428	0.942	0.0	0.9567857142857142	0.5587142857142857	0.9544285714285714	0.6687142857142857	0.984	0.7642142857142857	0.9675714285714285	0.6111428571428571	0.9593571428571429	0.6594285714285715	0.9568571428571429	0.6733571428571429	0.9587857142857142	0.9549285714285715	0.6891428571428572
W2f	0.6219285714285714	0.9920714285714286	0.5602142857142857	0.9938571428571429	0.7655	0.9951428571428571	0.5292142857142857	0.9875	0.5122857142857142	0.9891428571428571	0.4992142857142857	0.9801428571428571	0.6625	0.9948571428571429	0.7125714285714285	0.9687857142857143	0.8280714285714286	0.592	0.9935	0.5729285714285715	0.9920714285714286	0.7231428571428572	0.9974285714285714	0.7182857142857143	0.9870714285714286	0.6749285714285714	0.9947857142857143	0.5982857142857143	0.9897142857142858	0.9576428571428571	0.9275714285714286	0.9555714285714285	0.9609285714285715	0.9835	0.9391428571428572	0.9946428571428572	0.9675714285714285	0.9345	0.9429285714285714	0.9755	0.9253571428571429	0.9909285714285714	0.9287142857142857	0.9899285714285714	0.9131428571428571	0.9839285714285714	0.9416428571428571	0.9999285714285714	0.9455	0.9890714285714286	0.9377857142857143	0.5059285714285714	0.9824285714285714	0.6205	0.965	0.7880714285714285	0.9906428571428572	0.7102857142857143	0.9855	0.6831428571428572	0.9902142857142857	0.6856428571428571	0.9877142857142858	0.6221428571428571	0.9753571428571428	0.987	0.5290714285714285	0.9812857142857143	0.7055714285714285	0.9605714285714285	0.8157857142857143	0.9037142857142857	0.9655	0.6627142857142857	0.9782142857142857	0.5441428571428572	0.9766428571428571	0.6434285714285715	0.9548571428571428	0.6243571428571428	0.9920714285714286	0.4737857142857143	0.9923571428571428	0.6378571428571429	0.9656428571428571	0.44307142857142856	0.9942142857142857	0.5904285714285714	0.9567857142857142	0.0	0.9868571428571429	0.7484285714285714	0.9917142857142857	0.8777857142857143	0.9905	0.5217142857142857	0.9825	0.6677857142857143	0.9459285714285715	0.5573571428571429	0.9845714285714285	0.7283571428571428	0.3665	0.9415
W2s	0.9806428571428571	0.6555714285714286	0.9834285714285714	0.5883571428571429	0.9260714285714285	0.838	0.9884285714285714	0.6524285714285715	0.9885714285714285	0.5757857142857142	0.9793571428571428	0.7184285714285714	0.9657857142857142	0.6122857142857143	0.9877857142857143	0.5965	0.9886428571428572	0.8774285714285714	0.6992142857142857	0.9886428571428572	0.5739285714285715	0.9639285714285715	0.6163571428571428	0.9845	0.5347142857142857	0.9808571428571429	0.644	0.9747142857142858	0.5680714285714286	0.9925	0.9897142857142858	0.9501428571428572	0.9922857142857143	0.8585	0.9912857142857143	0.9585714285714285	0.9932857142857143	0.5952142857142857	0.9908571428571429	0.8011428571428572	0.9932142857142857	0.7930714285714285	0.9897857142857143	0.9551428571428572	0.9895714285714285	0.8805	0.9907857142857143	0.9758571428571429	0.9897857142857143	0.9162142857142858	0.9879285714285714	0.9885	0.6666428571428571	0.9897142857142858	0.7390714285714286	0.9948571428571429	0.5907142857142857	0.9893571428571428	0.6342857142857142	0.9874285714285714	0.7010714285714286	0.9892142857142857	0.6025	0.9890714285714286	0.7047857142857142	0.8020714285714285	0.9851428571428571	0.6611428571428571	0.9887857142857143	0.7549285714285714	0.9763571428571428	0.7232857142857143	0.6880714285714286	0.9899285714285714	0.663	0.982	0.6595714285714286	0.9852142857142857	0.5864285714285714	0.9921428571428571	0.6751428571428572	0.9840714285714286	0.7822142857142858	0.9872857142857143	0.6570714285714285	0.9355714285714286	0.5659285714285714	0.9818571428571429	0.5587142857142857	0.9868571428571429	0.0	0.9872857142857143	0.6161428571428571	0.9914285714285714	0.7225714285714285	0.9869285714285714	0.5111428571428571	0.9865	0.5876428571428571	0.9902142857142857	0.5872857142857143	0.9908571428571429	0.9799285714285715	0.6606428571428572
W3f	0.45835714285714285	0.9949285714285714	0.5267142857142857	0.9939285714285714	0.5059285714285714	0.9964285714285714	0.46885714285714286	0.9921428571428571	0.5532857142857143	0.9937142857142857	0.5372857142857143	0.983	0.6078571428571429	0.9964285714285714	0.484	0.976	0.4134285714285714	0.6381428571428571	0.9963571428571428	0.8240714285714286	0.9925	0.6530714285714285	0.9984285714285714	0.49757142857142855	0.989	0.8337142857142857	0.9968571428571429	0.7137857142857142	0.993	0.9439285714285715	0.8425714285714285	0.9978571428571429	0.919	0.9929285714285714	0.8517857142857143	0.9977857142857143	0.9757857142857143	0.9398571428571428	0.9394285714285714	0.9845714285714285	0.8590714285714286	0.9928571428571429	0.8129285714285714	0.9951428571428571	0.8462857142857143	0.9909285714285714	0.9247142857142857	0.9993571428571428	0.8923571428571428	0.9927142857142857	0.8955	0.8166428571428571	0.9860714285714286	0.6922857142857143	0.9420714285714286	0.7577857142857143	0.9910714285714286	0.43464285714285716	0.9890714285714286	0.8119285714285714	0.9895	0.5912142857142857	0.9906428571428572	0.8069285714285714	0.9854285714285714	0.9901428571428571	0.7381428571428571	0.9849285714285714	0.5169285714285714	0.974	0.9368571428571428	0.9553571428571429	0.9702142857142857	0.8785	0.9852857142857143	0.8045714285714286	0.9820714285714286	0.8738571428571429	0.9740714285714286	0.9006428571428572	0.9921428571428571	0.7974285714285714	0.9943571428571428	0.8976428571428572	0.9740714285714286	0.7635	0.9936428571428572	0.7696428571428572	0.9544285714285714	0.7484285714285714	0.9872857142857143	0.0	0.9918571428571429	0.8575	0.9931428571428571	0.8523571428571428	0.9875714285714285	0.683	0.953	0.8305714285714285	0.9855	0.7269285714285715	0.7381428571428571	0.9447142857142857
W3s	0.9904285714285714	0.6899285714285714	0.9905714285714285	0.6602142857142858	0.9413571428571429	0.86	0.9962142857142857	0.6752857142857143	0.9962857142857143	0.6550714285714285	0.9883571428571428	0.6009285714285715	0.9703571428571428	0.7055714285714285	0.9924285714285714	0.7127142857142857	0.9968571428571429	0.9018571428571428	0.7275	0.9967857142857143	0.5427142857142857	0.9748571428571429	0.636	0.9921428571428571	0.6173571428571428	0.9845	0.7284285714285714	0.9785714285714285	0.6307857142857143	0.9971428571428571	0.9935	0.9465714285714286	0.998	0.8408571428571429	0.9967857142857143	0.9255	0.9955714285714286	0.6141428571428571	0.9937857142857143	0.7644285714285715	0.996	0.6727142857142857	0.9899285714285714	0.9382142857142857	0.9964285714285714	0.8595714285714285	0.9843571428571428	0.9454285714285714	0.9969285714285714	0.8974285714285715	0.9963571428571428	0.99	0.6798571428571428	0.9944285714285714	0.7639285714285714	0.9961428571428571	0.6416428571428572	0.9972857142857143	0.6576428571428572	0.9942857142857143	0.6107857142857143	0.9956428571428572	0.6859285714285714	0.9962142857142857	0.7142857142857143	0.7908571428571428	0.9902857142857143	0.7306428571428571	0.9965714285714286	0.7592142857142857	0.9742857142857143	0.7359285714285714	0.7170714285714286	0.9896428571428572	0.6905714285714286	0.9795714285714285	0.6627142857142857	0.9814285714285714	0.6110714285714286	0.9935	0.5523571428571429	0.9887142857142858	0.7955714285714286	0.9885714285714285	0.6902142857142857	0.9305	0.6368571428571429	0.9795714285714285	0.6687142857142857	0.9917142857142857	0.6161428571428571	0.9918571428571429	0.0	0.9942857142857143	0.6867857142857143	0.9926428571428572	0.5935	0.9940714285714286	0.6582142857142858	0.9955714285714286	0.6497142857142857	0.9951428571428571	0.9861428571428571	0.7075714285714285
W4f	0.8541428571428571	0.9962142857142857	0.9217142857142857	0.9941428571428571	0.9116428571428571	0.9975	0.8817142857142857	0.9935714285714285	0.9320714285714286	0.9909285714285714	0.9271428571428572	0.986	0.8942857142857142	0.9956428571428572	0.6736428571428571	0.9793571428571428	0.9463571428571429	0.8767857142857143	0.9961428571428571	0.9204285714285714	0.9959285714285714	0.8622857142857143	0.9974285714285714	0.8372857142857143	0.9915	0.9027142857142857	0.9974285714285714	0.9245	0.9935	0.9717142857142858	0.9798571428571429	0.9983571428571428	0.9719285714285715	0.9951428571428571	0.9798571428571429	0.9972142857142857	0.9847142857142858	0.9382857142857143	0.9754285714285714	0.9893571428571428	0.9884285714285714	0.9951428571428571	0.9854285714285714	0.9962857142857143	0.9831428571428571	0.9957857142857143	0.9717857142857143	0.9986428571428572	0.9775714285714285	0.9939285714285714	0.9709285714285715	0.9315714285714286	0.9902142857142857	0.8792857142857143	0.9867857142857143	0.7008571428571428	0.9932142857142857	0.8865	0.9925	0.9597857142857142	0.9925	0.9237142857142857	0.9905714285714285	0.8635714285714285	0.9876428571428572	0.9941428571428571	0.9310714285714285	0.9855	0.9252857142857143	0.9772142857142857	0.9735	0.9747857142857143	0.9703571428571428	0.9567142857142857	0.9905714285714285	0.9085	0.9862142857142857	0.9583571428571429	0.9787142857142858	0.9714285714285714	0.9931428571428571	0.8301428571428572	0.9959285714285714	0.958	0.9828571428571429	0.791	0.996	0.7427142857142857	0.984	0.8777857142857143	0.9914285714285714	0.8575	0.9942857142857143	0.0	0.9946428571428572	0.9579285714285715	0.9932857142857143	0.5047142857142857	0.9778571428571429	0.5576428571428571	0.9902142857142857	0.4486428571428571	0.8343571428571429	0.962
